Date,FNGS,AAPL,META,GOOGL,AMZN,NFLX,NVDA,AVGO,PLTR,CRWD,MSFT,NOW,TSLA
2020-12-24,26.72249984741211,128.46649169921875,265.54510498046875,86.05776977539062,158.63450622558594,51.39699935913086,12.957310676574707,38.81446075439453,27.75,221.1199951171875,213.73748779296875,110.77799987792969,220.58999633789062
2020-12-28,27.147499084472656,133.0611572265625,275.0785217285156,88.03284454345703,164.197998046875,51.9119987487793,12.863824844360352,38.85224914550781,25.6299991607666,212.5500030517578,215.85806274414062,108.74800109863281,221.22999572753906
2020-12-29,27.34950065612793,131.2895050048828,274.8600158691406,87.22892761230469,166.10000610351562,53.08700180053711,12.906952857971191,38.59675216674805,24.65999984741211,205.92999267578125,215.080810546875,109.19599914550781,221.99667358398438
2020-12-30,27.72450065612793,130.17007446289062,269.98406982421875,86.16148376464844,164.29249572753906,52.45899963378906,13.108887672424316,39.11763381958008,25.100000381469727,210.2899932861328,212.7107696533203,109.47599792480469,231.5933380126953
2020-12-31,27.6924991607666,129.1674041748047,271.2651062011719,86.97484588623047,162.84649658203125,54.073001861572266,13.018389701843262,39.389312744140625,23.549999237060547,211.82000732421875,213.4208221435547,110.08599853515625,235.22332763671875
2021-01-04,27.464000701904297,125.97443389892578,267.0744323730469,85.6592788696289,159.3314971923828,52.2859992980957,13.076725006103516,38.25310134887695,23.3700008392334,200.49000549316406,208.88221740722656,105.36599731445312,243.2566680908203
2021-01-05,27.68975067138672,127.5319595336914,269.0903015136719,86.35006713867188,160.92550659179688,52.08000183105469,13.367158889770508,38.51219940185547,24.600000381469727,211.24000549316406,209.08370971679688,106.39399719238281,245.0366668701172
2021-01-06,26.945749282836914,123.23905181884766,261.48345947265625,85.49799346923828,156.91900634765625,50.04899978637695,12.579124450683594,38.27470397949219,23.540000915527344,208.85000610351562,203.6623077392578,101.44999694824219,251.9933319091797
2021-01-07,27.622499465942383,127.44435119628906,266.87579345703125,88.05170440673828,158.10800170898438,50.888999938964844,13.30657958984375,39.88768768310547,25.0,221.47000122070312,209.45794677734375,102.28199768066406,272.0133361816406
2021-01-08,28.460250854492188,128.5443878173828,265.7138977050781,89.21739196777344,159.13499450683594,51.040000915527344,13.239517211914062,40.0900993347168,25.200000762939453,223.72999572753906,210.73411560058594,105.9280014038086,293.3399963378906
2021-01-11,27.34000015258789,125.55587768554688,255.058349609375,87.15597534179688,155.7104949951172,49.90999984741211,13.583300590515137,40.10090255737305,25.93000030517578,232.24000549316406,208.6903533935547,104.61199951171875,270.39666748046875
2021-01-12,27.587499618530273,125.38066101074219,249.34820556640625,86.22003936767578,156.04150390625,49.42499923706055,13.446932792663574,40.427459716796875,26.18000030517578,233.58999633789062,206.23388671875,102.64199829101562,283.14666748046875
2021-01-13,27.84149932861328,127.41516876220703,249.89439392089844,86.7073745727539,158.29449462890625,50.77899932861328,13.493802070617676,40.5911865234375,25.5,226.4199981689453,207.58680725097656,104.34200286865234,284.8033447265625
2021-01-14,27.725749969482422,125.48772430419922,243.93601989746094,85.89697265625,156.37350463867188,50.08599853515625,13.163232803344727,40.66855239868164,24.920000076293945,225.6199951171875,204.4011688232422,102.86799621582031,281.6666564941406
2021-01-15,27.396499633789062,123.76472473144531,249.61634826660156,85.73322296142578,155.21249389648438,49.79800033569336,12.82343864440918,40.10900115966797,25.639999389648438,219.50999450683594,204.0460968017578,102.75199890136719,275.38665771484375
2021-01-19,28.015249252319336,124.43641662597656,259.28875732421875,88.55441284179688,156.03799438476562,50.176998138427734,12.988724708557129,41.316261291503906,26.6200008392334,221.9199981689453,207.68280029296875,103.88400268554688,281.51666259765625
2021-01-20,29.375,128.52487182617188,265.62457275390625,93.29856872558594,163.16900634765625,58.63399887084961,13.328269958496094,41.551063537597656,26.34000015258789,226.3300018310547,215.2631072998047,108.43800354003906,283.48333740234375
2021-01-21,29.393749237060547,133.23643493652344,270.97711181640625,93.50102996826172,165.34950256347656,57.98400115966797,13.828612327575684,41.99547576904297,25.979999542236328,221.0,215.86766052246094,108.86599731445312,281.663330078125
2021-01-22,29.43174934387207,135.3780059814453,272.5957946777344,93.91837310791016,164.6114959716797,56.516998291015625,13.67404556274414,41.83354187011719,32.58000183105469,223.52000427246094,216.8079833984375,108.21800231933594,282.21331787109375
2021-01-25,29.676000595092773,139.1257781982422,276.0814514160156,94.00373077392578,164.6999969482422,55.678001403808594,13.614960670471191,41.81284713745117,36.22999954223633,217.49000549316406,220.2431640625,107.57599639892578,293.6000061035156
2021-01-26,29.78849983215332,139.35943603515625,280.0934143066406,94.68211364746094,166.30650329589844,56.19300079345703,13.39757251739502,41.73008728027344,35.369998931884766,206.8000030517578,222.92990112304688,106.49199676513672,294.36334228515625
2021-01-27,28.80900001525879,138.2886199951172,270.2522277832031,90.26498413085938,161.62899780273438,52.327999114990234,12.881525039672852,40.00554656982422,39.0,200.92999267578125,223.47679138183594,103.30000305175781,288.0533447265625
2021-01-28,28.915000915527344,133.45054626464844,263.1617126464844,91.96514129638672,161.88099670410156,53.86000061035156,13.014402389526367,40.63886260986328,35.65999984741211,212.49000549316406,229.2628173828125,110.8479995727539,278.4766540527344
2021-01-29,28.264999389648438,128.45677185058594,256.5379943847656,90.68282318115234,160.30999755859375,53.23899841308594,12.953323364257812,40.52730941772461,35.18000030517578,215.8000030517578,222.57484436035156,108.63200378417969,264.510009765625
2021-02-01,29.12150001525879,130.57888793945312,260.1924743652344,93.94367980957031,167.1439971923828,53.90399932861328,13.199881553649902,41.988277435302734,33.959999084472656,215.00999450683594,229.95372009277344,111.71199798583984,279.9366760253906
2021-02-02,29.56999969482422,131.40631103515625,265.2272644042969,95.23641967773438,169.0,54.816001892089844,13.518732070922852,42.900474548339844,31.020000457763672,219.63999938964844,229.81935119628906,116.7020034790039,290.92999267578125
2021-02-03,29.73150062561035,130.3842010498047,264.80029296875,102.1720199584961,165.62649536132812,53.94499969482422,13.492555618286133,41.84884262084961,31.760000228881836,218.1199951171875,233.1681365966797,115.33000183105469,284.89666748046875
2021-02-04,30.065250396728516,133.7426300048828,264.6413879394531,101.91148376464844,166.5500030517578,55.215999603271484,13.625932693481445,42.33822250366211,32.04999923706055,224.00999450683594,232.21820068359375,117.7959976196289,283.3299865722656
