Date,QQQ,NVDA,AAPL,MSFT,AMZN,TSLA,GOOGL,META,GOOG,AVGO,COST
2021-06-01,323.3858337402344,16.2244873046875,121.36721801757812,238.48629760742188,160.9324951171875,207.96665954589844,118.16616821289062,326.8468933105469,120.5860824584961,42.45882797241211,359.3465576171875
2021-06-02,324.0174255371094,16.736970901489258,122.12896728515625,238.38992309570312,161.69949340820312,201.7066650390625,117.6406478881836,326.8667297363281,120.16277313232422,42.950233459472656,361.58880615234375
2021-06-03,320.6457214355469,16.928003311157227,120.64458465576172,236.85720825195312,159.35049438476562,190.94667053222656,116.49877166748047,323.7783203125,119.3354721069336,42.14060592651367,364.705078125
2021-06-04,326.0870056152344,17.53500747680664,122.93949890136719,241.75418090820312,160.31100463867188,199.68333435058594,118.78101348876953,328.05841064453125,121.6754150390625,43.06536865234375,368.1728515625
2021-06-07,327.05865478515625,17.575654983520508,122.94927215576172,244.66534423828125,159.90049743652344,201.7100067138672,119.2142562866211,334.2451477050781,122.38658142089844,42.048126220703125,361.4082946777344
2021-06-08,327.214111328125,17.41405487060547,123.76958465576172,243.4700164794922,163.20550537109375,201.19667053222656,119.02269744873047,331.3653259277344,123.21833801269531,42.025447845458984,360.7431640625
2021-06-09,327.2919006347656,17.31951141357422,124.15043640136719,244.45327758789062,164.0574951171875,199.5933380126953,119.494140625,327.9591064453125,123.64265441894531,42.06172180175781,360.9902648925781
2021-06-10,330.70233154296875,17.386117935180664,123.15434265136719,247.97177124023438,167.4824981689453,203.3733367919922,120.84343719482422,330.15374755859375,125.14141082763672,42.491477966308594,363.8879699707031
2021-06-11,331.5671691894531,17.785470962524414,124.36528015136719,248.598388671875,167.3415069580078,203.29666137695312,120.59879302978516,328.9621276855469,124.7607650756836,42.67551040649414,362.766845703125
2021-06-14,334.7445068359375,17.978538513183594,127.42193603515625,250.5262908935547,169.19349670410156,205.89666748046875,121.52728271484375,334.4338684082031,125.41139221191406,43.140628814697266,364.60052490234375
2021-06-15,332.5582275390625,17.74880599975586,126.60160064697266,249.05142211914062,169.156494140625,199.7866668701172,120.50896453857422,334.4140319824219,125.09475708007812,42.679141998291016,364.74298095703125
2021-06-16,331.3435974121094,17.7705078125,127.09961700439453,248.1067352294922,170.7624969482422,201.6233367919922,119.8668212890625,328.7833557128906,124.7607650756836,42.22672653198242,360.4676513671875
2021-06-17,335.5509338378906,18.615619659423828,128.70120239257812,251.49990844726562,174.46200561523438,205.53334045410156,120.8305435180664,334.1757507324219,125.43025207519531,42.7181282043457,365.54107666015625
2021-06-18,332.9176330566406,18.597156524658203,127.40239715576172,250.08285522460938,174.34500122070312,207.77000427246094,119.21027374267578,327.37322998046875,124.63272857666016,42.022735595703125,361.86431884765625
2021-06-21,334.98681640625,18.386127471923828,129.19927978515625,253.16751098632812,172.697998046875,206.94332885742188,120.8990249633789,329.9849853515625,125.51362609863281,42.45310592651367,367.48876953125
2021-06-22,338.1094665527344,18.8446044921875,130.8398895263672,255.9438018798828,175.27200317382812,207.90333557128906,121.41313934326172,336.67816162109375,126.05406951904297,42.43848419189453,372.60015869140625
2021-06-23,338.2748107910156,19.014726638793945,130.5664825439453,255.71250915527344,175.1909942626953,218.85667419433594,121.21116638183594,338.22735595703125,125.52008056640625,42.64042663574219,372.40057373046875
2021-06-24,340.3663330078125,19.162641525268555,130.28326416015625,257.08123779296875,172.45399475097656,226.60667419433594,121.58135986328125,340.7994079589844,126.33446502685547,42.95109939575195,372.49560546875
2021-06-25,339.947998046875,18.9885311126709,129.9903106689453,255.47145080566406,170.072998046875,223.9566650390625,121.58979034423828,339.001953125,126.04960632324219,42.23289489746094,374.8138122558594
2021-06-28,344.08233642578125,19.940404891967773,131.62112426757812,259.0381164550781,172.1945037841797,229.57333374023438,121.6170883178711,353.1729736328125,125.87541961669922,43.20145797729492,376.7425231933594
2021-06-29,345.3275146484375,19.9820613861084,133.1348114013672,261.6216125488281,172.40699768066406,226.9199981689453,121.35557556152344,349.448974609375,125.08038330078125,43.59892654418945,378.8801574707031
2021-06-30,344.7827453613281,19.957860946655273,133.7500457763672,261.1396179199219,172.00799560546875,226.56666564941406,121.1739501953125,345.2979736328125,124.38311004638672,43.57059860229492,375.9158630371094
2021-07-01,344.9189453125,20.166894912719727,134.0527801513672,261.814453125,171.64849853515625,225.97332763671875,121.52629089355469,351.9316711425781,125.42777252197266,42.9127082824707,374.8327941894531
2021-07-02,348.878173828125,20.441280364990234,136.6797332763672,267.6463623046875,175.5489959716797,226.3000030517578,124.31819152832031,352.2394714355469,127.76075744628906,42.77839660644531,379.0226745605469
2021-07-06,350.3859558105469,20.65230941772461,138.69146728515625,267.656005859375,183.78700256347656,219.86000061035156,125.24369812011719,350.33282470703125,128.804931640625,43.24531936645508,378.9466247558594
2021-07-07,351.12530517578125,20.326290130615234,141.18170166015625,269.84423828125,184.82899475097656,214.88333129882812,125.52555847167969,348.0586853027344,129.10916137695312,42.90357208251953,384.47601318359375
2021-07-08,349.0045166015625,19.858339309692383,139.88290405273438,267.4247131347656,186.57049560546875,217.60333251953125,124.10628509521484,343.2522888183594,128.21533203125,42.991294860839844,386.8227844238281
2021-07-09,351.18359375,20.00550651550293,141.70904541015625,267.9259338378906,185.9669952392578,218.98333740234375,124.57722473144531,347.98919677734375,128.60989379882812,43.875797271728516,391.7821044921875
2021-07-12,352.5552978515625,20.46672821044922,141.1133575439453,267.3282775878906,185.92750549316406,228.56666564941406,126.02330017089844,350.7102355957031,129.59202575683594,44.384742736816406,387.5163269042969
2021-07-13,352.5552978515625,20.204811096191406,142.2266387939453,270.8564147949219,183.8679962158203,222.84666442871094,126.38655853271484,349.6476135253906,130.0193328857422,44.22576141357422,386.7372131347656
2021-07-14,353.18756103515625,19.797222137451172,145.6543426513672,272.33123779296875,184.08399963378906,217.7933349609375,127.27534484863281,345.218505859375,131.0992431640625,44.00463104248047,389.4829406738281
2021-07-15,350.70697021484375,18.92392349243164,145.0000457763672,270.9046630859375,181.55999755859375,216.86666870117188,126.05257415771484,342.07049560546875,130.28929138183594,43.61629867553711,391.25958251953125
2021-07-16,347.8664245605469,18.120473861694336,142.95907592773438,270.6347351074219,178.68150329589844,214.74000549316406,126.0178451538086,338.7934265136719,130.864013671875,42.769256591796875,389.8819885253906
2021-07-19,345.0162048339844,18.737844467163086,139.11138916015625,267.02947998046875,177.47950744628906,215.4066619873047,123.64379119873047,334.6126403808594,128.2917938232422,42.549964904785156,393.4732666015625
2021-07-20,349.0240783691406,18.570466995239258,142.7246856689453,269.2562561035156,178.6595001220703,220.1666717529297,125.26305389404297,339.2899475097656,130.12551879882812,42.816776275634766,395.4588928222656
2021-07-21,351.71875,19.366682052612305,141.99221801757812,271.26123046875,179.25999450683594,218.42999267578125,126.5925064086914,343.82830810546875,131.61338806152344,43.76980209350586,394.2903747558594
2021-07-22,354.0436096191406,19.550277709960938,143.35940551757812,275.83050537109375,181.90150451660156,216.4199981689453,127.45845031738281,348.75384521484375,132.33596801757812,43.52400588989258,396.6940002441406
2021-07-23,358.1778869628906,19.51435661315918,145.0781707763672,279.23333740234375,182.83200073242188,214.4600067138672,132.01751708984375,367.22479248046875,136.7900390625,44.14717483520508,402.2898864746094
2021-07-26,358.4599609375,19.25094985961914,145.49813842773438,278.6355895996094,184.99099731445312,219.2066650390625,133.0298614501953,369.8763122558594,138.60494995117188,44.064022064208984,402.0999755859375
2021-07-27,354.5105895996094,19.165136337280273,143.33013916015625,276.21612548828125,181.3195037841797,214.92666625976562,130.91087341308594,365.2585754394531,135.77813720703125,43.43537139892578,403.1545104980469
2021-07-28,355.8724365234375,19.459482192993164,141.5820770263672,275.90765380859375,181.51600646972656,215.66000366210938,135.07342529296875,370.69061279296875,135.36624145507812,43.64460754394531,401.1403503417969
