exg_time,trade_price,trade_qty
2024-01-19 07:03:24.976156+00:00,12920,200
2024-01-19 07:03:26.632359+00:00,12920,400
2024-01-19 07:03:30.969886+00:00,12910,100
2024-01-19 07:03:44.976992+00:00,12920,200
2024-01-19 07:03:46.826748+00:00,12910,200
2024-01-19 07:04:04.977455+00:00,12920,200
2024-01-19 07:04:08.711700+00:00,12920,200
2024-01-19 07:04:24.978083+00:00,12920,200
2024-01-19 07:04:25.084964+00:00,12920,100
2024-01-19 07:04:26.449370+00:00,12910,200
2024-01-19 07:04:44.976305+00:00,12920,200
2024-01-19 07:04:58.418661+00:00,12910,200
2024-01-19 07:05:01.437221+00:00,12920,100
2024-01-19 07:05:01.437221+00:00,12920,300
2024-01-19 07:05:24.984735+00:00,12920,200
2024-01-19 07:05:30.886604+00:00,12920,200
2024-01-19 07:05:30.886604+00:00,12920,100
2024-01-19 07:05:30.886604+00:00,12920,200
2024-01-19 07:05:30.886604+00:00,12920,500
2024-01-19 07:05:30.886604+00:00,12920,600
2024-01-19 07:05:31.599227+00:00,12920,100
2024-01-19 07:05:38.417633+00:00,12910,200
2024-01-19 07:05:44.975197+00:00,12920,200
2024-01-19 07:05:52.647951+00:00,12920,200
2024-01-19 07:05:54.000574+00:00,12920,300
2024-01-19 07:05:59.899989+00:00,12920,3600
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,200
2024-01-19 07:05:59.899989+00:00,12920,300
2024-01-19 07:05:59.899989+00:00,12920,500
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,2600
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,500
2024-01-19 07:05:59.899989+00:00,12920,1000
